state,District,MPCE_URP,MPCE_MRP,state_1
6,1,1474.0,1744.0,HR
6,1,1620.67,1822.72,HR
6,1,1295.17,1484.76,HR
6,1,1710.75,2153.7,HR
6,1,1222.5,1429.12,HR
6,1,1065.5,1285.73,HR
6,19,1296.67,1270.0,HR
6,19,1531.17,1471.12,HR
6,19,2688.67,2694.01,HR
6,19,2183.5,2167.34,HR
6,19,1917.67,1699.67,HR
6,19,2191.82,2214.62,HR
6,19,1949.0,1931.45,HR
6,19,3226.0,3296.62,HR
6,3,1899.0,2073.9,HR
6,3,1224.86,1307.78,HR
6,3,1158.5,1336.68,HR
6,3,1164.8,1346.12,HR
6,3,1593.25,1798.35,HR
6,3,1540.0,1676.44,HR
6,3,1421.5,1532.66,HR
6,3,876.5,964.0,HR
6,18,6616.2,13500.53,HR
6,18,2638.5,2609.8,HR
6,18,4371.0,4182.23,HR
6,18,936.0,967.73,HR
6,18,2818.5,3128.84,HR
6,18,4091.0,4092.1,HR
6,18,3667.0,3338.64,HR
6,18,1661.5,1674.17,HR
6,15,2760.2,3555.79,HR
6,15,1591.8,1919.66,HR
6,15,1482.75,1716.31,HR
6,15,2083.75,2338.22,HR
6,15,1164.78,1341.52,HR
6,15,1017.0,1108.23,HR
6,15,1463.2,1640.84,HR
6,15,1404.3,1480.19,HR
6,13,3720.5,5437.21,HR
6,13,1984.0,2244.32,HR
6,13,905.0,1189.89,HR
6,13,2675.0,3055.0,HR
6,13,3572.5,6238.44,HR
6,13,1674.5,1989.49,HR
6,13,1428.0,1656.93,HR
6,13,2186.67,2728.81,HR
6,13,2449.0,2438.14,HR
6,13,1609.8,1717.28,HR
6,13,2345.2,2080.35,HR
6,13,1974.8,2038.39,HR
6,13,2962.0,2677.43,HR
6,13,1631.5,1403.59,HR
6,13,1450.8,1211.32,HR
6,13,779.75,895.43,HR
6,14,2166.71,1804.17,HR
6,14,1606.4,1398.4,HR
6,14,1436.14,1190.59,HR
6,14,1423.17,1286.45,HR
6,14,1983.67,1808.44,HR
6,14,2074.25,1783.22,HR
6,14,1729.88,1507.02,HR
6,14,2727.0,2458.5,HR
6,12,845.83,991.99,HR
6,12,630.8,727.95,HR
6,12,548.5,658.02,HR
6,12,472.4,652.26,HR
6,12,1843.44,2101.13,HR
6,12,744.6,946.38,HR
6,12,607.71,780.45,HR
6,12,1582.33,1841.47,HR
6,14,1975.2,2236.46,HR
6,14,1608.83,1563.31,HR
6,14,1679.43,1763.43,HR
6,14,1225.75,1378.93,HR
6,14,2018.0,2200.42,HR
6,14,1446.67,1606.21,HR
6,14,890.14,996.86,HR
6,14,1893.5,1984.37,HR
6,13,2592.0,2746.97,HR
6,13,2026.6,2576.87,HR
6,13,632.67,749.11,HR
6,13,2031.8,2584.68,HR
6,13,3070.6,3173.61,HR
6,13,2616.63,2618.66,HR
6,13,1760.83,2047.71,HR
6,13,2859.5,2796.06,HR
6,12,3575.0,3304.11,HR
6,12,1930.5,1780.77,HR
6,12,1277.0,1428.39,HR
6,12,2256.75,1811.85,HR
6,12,2590.33,2292.07,HR
6,12,1237.4,1353.56,HR
6,12,986.2,855.27,HR
6,12,1353.57,1300.32,HR
6,15,4556.0,14517.82,HR
6,15,2048.0,2041.0,HR
6,15,1252.7,1137.59,HR
6,15,28303.0,32780.28,HR
6,15,3945.5,3736.05,HR
6,15,2631.0,2849.15,HR
6,15,2656.0,2637.34,HR
6,15,3132.75,3347.05,HR
6,12,1200.86,1010.13,HR
6,12,717.6,701.19,HR
6,12,1252.0,1449.53,HR
6,12,1154.17,1040.22,HR
6,12,2476.33,2400.74,HR
6,12,937.57,817.18,HR
6,12,2133.25,2231.91,HR
6,12,2256.5,2122.05,HR
6,13,2308.2,2228.01,HR
6,13,390.0,413.07,HR
6,13,546.5,583.71,HR
6,13,2774.75,2667.49,HR
6,13,2486.0,2202.8,HR
6,13,2244.67,3267.68,HR
6,13,1858.0,1746.49,HR
6,13,1851.75,1799.22,HR
6,11,1636.25,1694.93,HR
6,11,920.6,980.85,HR
6,11,651.86,729.23,HR
6,11,2022.0,2077.0,HR
6,11,2704.25,2734.89,HR
6,11,3822.0,3985.29,HR
6,11,2151.44,1462.68,HR
6,11,2102.0,2018.6,HR
6,11,2018.67,2112.57,HR
6,11,1213.0,1313.27,HR
6,11,820.67,928.89,HR
6,11,1557.67,1705.72,HR
6,11,2928.0,2815.64,HR
6,11,2552.75,2596.83,HR
6,11,2933.5,2734.72,HR
6,11,1901.0,1108.23,HR
6,12,2026.17,2141.49,HR
6,12,2630.33,2646.95,HR
6,12,985.17,957.14,HR
6,12,2019.5,2111.73,HR
6,12,5339.17,3370.66,HR
6,12,1323.5,1378.71,HR
6,12,1942.25,1519.85,HR
6,12,3030.5,3012.45,HR
6,11,1897.88,2166.4,HR
6,11,2097.86,2336.67,HR
6,11,2931.0,3064.61,HR
6,11,1389.0,1507.36,HR
6,11,3947.75,4055.3,HR
6,11,2303.0,2355.05,HR
6,11,1061.25,1086.82,HR
6,11,2203.0,2242.32,HR
6,12,2698.17,3064.19,HR
6,12,1506.0,1594.32,HR
6,12,861.0,893.79,HR
6,12,1542.0,1711.5,HR
6,12,1656.57,1725.46,HR
6,12,2386.5,2631.02,HR
6,12,1658.71,1682.08,HR
6,12,1973.33,1914.43,HR
6,12,2042.89,1884.6,HR
6,12,1052.22,1077.59,HR
6,12,3777.75,3135.63,HR
6,12,1832.45,1852.73,HR
6,12,1553.71,1555.1,HR
6,12,1262.6,1239.83,HR
6,12,1707.6,1676.2,HR
6,12,1637.8,1803.8,HR
6,10,3444.8,5167.05,HR
6,10,634.36,764.66,HR
6,10,1560.1,1770.98,HR
6,10,2357.25,2319.92,HR
6,10,1508.86,1511.27,HR
6,10,1729.17,1991.87,HR
6,10,2151.0,2293.6,HR
6,10,2839.0,3743.89,HR
6,13,2386.2,2660.6,HR
6,13,2014.67,2276.07,HR
6,13,1019.33,1163.52,HR
6,13,1300.0,1550.7,HR
6,13,2137.86,2526.14,HR
6,13,1052.8,1260.9,HR
6,13,1488.0,1762.21,HR
6,13,2101.0,2405.62,HR
6,10,5868.5,5678.09,HR
6,10,1265.5,1083.17,HR
6,10,1513.0,1559.44,HR
6,10,1581.33,1636.26,HR
6,10,1852.88,1654.93,HR
6,10,1939.5,1565.63,HR
6,10,1338.8,1308.06,HR
6,10,2041.71,1925.23,HR
6,11,3562.75,3357.97,HR
6,11,2234.25,2109.7,HR
6,11,1871.5,1764.27,HR
6,11,2275.25,2060.15,HR
6,11,2008.57,1997.83,HR
6,11,1064.33,1177.67,HR
6,11,1429.75,1333.0,HR
6,11,3220.33,2961.84,HR
6,9,4685.5,5763.48,HR
6,9,965.63,1095.43,HR
6,9,1572.8,1818.66,HR
6,9,4043.25,4332.63,HR
6,9,3042.43,3807.58,HR
6,9,3077.33,3432.54,HR
6,9,1064.0,1292.08,HR
6,9,2921.0,3397.71,HR
6,9,4267.75,4733.3,HR
6,9,1700.25,1986.28,HR
6,9,1092.17,1480.44,HR
6,9,1174.5,1206.32,HR
6,9,2640.0,3104.19,HR
6,9,899.17,1007.83,HR
6,9,810.75,930.3,HR
6,9,2551.0,3086.1,HR
6,11,1942.6,2087.33,HR
6,11,1848.25,2196.16,HR
6,11,2009.67,1790.9,HR
6,11,1354.14,1470.39,HR
6,11,1554.71,1671.15,HR
6,11,1252.71,1286.41,HR
6,11,1678.67,1651.63,HR
6,11,1147.6,1207.42,HR
6,9,2063.86,2671.84,HR
6,9,1197.43,3575.71,HR
6,9,1249.5,1300.42,HR
6,9,1521.78,1716.31,HR
6,9,1388.77,1491.51,HR
6,9,1322.86,1430.45,HR
6,9,2244.4,2644.95,HR
6,9,1830.2,1936.45,HR
6,10,2631.4,2595.45,HR
6,10,1544.75,1643.0,HR
6,10,1101.75,1107.67,HR
6,10,1581.25,1571.73,HR
6,10,1969.0,2226.86,HR
6,10,1815.4,1974.93,HR
6,10,1469.75,1426.09,HR
6,10,2515.2,2429.2,HR
6,10,1535.64,1365.81,HR
6,10,1468.0,1525.88,HR
6,10,1717.5,1889.79,HR
6,10,2142.75,2077.82,HR
6,10,1702.4,1479.33,HR
6,10,1948.5,1750.38,HR
6,10,1227.0,1331.92,HR
6,10,1384.43,1175.76,HR
6,8,2225.57,2294.38,HR
6,8,1504.6,1863.04,HR
6,8,1417.25,1719.3,HR
6,8,2815.4,2794.03,HR
6,8,2364.43,3068.75,HR
6,8,1849.2,2233.6,HR
6,8,1668.25,2084.23,HR
6,8,1571.5,1865.75,HR
6,11,3142.17,3261.15,HR
6,11,1666.75,1634.27,HR
6,11,1643.14,1923.55,HR
6,11,863.33,899.98,HR
6,11,2510.75,2806.04,HR
6,11,1953.8,1968.51,HR
6,11,2872.75,2902.2,HR
6,11,1031.0,1094.94,HR
6,8,3891.6,2686.24,HR
6,8,5963.0,4439.03,HR
6,8,1559.43,1634.32,HR
6,8,2640.67,2718.32,HR
6,8,4339.25,3316.6,HR
6,8,2412.8,2084.44,HR
6,8,1727.33,1493.19,HR
6,8,1518.5,1640.04,HR
6,7,4734.86,4313.03,HR
6,7,1523.0,1266.84,HR
6,7,1233.25,2504.04,HR
6,7,7543.25,6212.72,HR
6,7,6401.0,4255.22,HR
6,7,830.6,886.6,HR
6,7,860.33,1095.63,HR
6,7,1740.57,1534.6,HR
6,5,1780.0,2047.99,HR
6,5,1135.75,1220.61,HR
6,5,1331.0,1462.78,HR
6,5,1059.11,1176.67,HR
6,5,1542.71,1689.54,HR
6,5,1277.0,1469.64,HR
6,5,1816.33,1987.7,HR
6,5,1792.5,1891.54,HR
6,6,2494.0,2920.61,HR
6,6,2105.75,2454.07,HR
6,6,2118.33,2588.04,HR
6,6,2586.25,2833.51,HR
6,6,1884.56,2088.45,HR
6,6,2106.33,2476.24,HR
6,6,1514.6,1874.04,HR
6,6,1131.29,1260.86,HR
6,7,8615.08,3868.26,HR
6,7,1457.0,1008.25,HR
6,7,1709.4,2924.44,HR
6,7,1130.0,1033.08,HR
6,7,5664.5,5258.4,HR
6,7,1302.67,1455.32,HR
6,7,3216.25,2482.91,HR
6,7,4586.0,4156.49,HR
6,5,1671.25,1886.11,HR
6,5,1651.26,1822.99,HR
6,5,1245.17,1406.96,HR
6,5,1326.25,1531.15,HR
6,5,1033.78,1196.35,HR
6,5,1341.8,1541.85,HR
6,5,1551.0,1719.04,HR
6,5,2055.0,1800.9,HR
6,6,2252.2,2484.47,HR
6,6,1479.4,1618.17,HR
6,6,637.71,718.75,HR
6,6,1481.0,1595.52,HR
6,6,3597.8,3441.28,HR
6,6,2622.25,2321.75,HR
6,6,2270.6,2286.93,HR
6,6,1852.25,2094.75,HR
6,6,1214.0,1471.95,HR
6,6,1490.33,1505.08,HR
6,6,1728.83,1619.29,HR
6,6,568.5,640.28,HR
6,6,4406.8,4455.13,HR
6,6,2356.0,2648.6,HR
6,6,973.4,1174.25,HR
6,6,650.33,702.28,HR
6,4,2074.78,2246.09,HR
6,4,3470.8,3011.8,HR
6,4,1202.25,1341.07,HR
6,4,1250.67,1392.58,HR
6,4,2701.8,3191.25,HR
6,4,1350.83,1533.93,HR
6,4,1134.83,1318.58,HR
6,4,1772.0,1835.84,HR
6,8,1861.9,2586.67,HR
6,8,1423.5,1983.91,HR
6,8,2633.25,2708.76,HR
6,8,2492.5,2845.92,HR
6,8,1851.0,2399.16,HR
6,8,2121.25,2576.03,HR
6,8,2118.5,2641.34,HR
6,8,1984.33,2461.68,HR
6,4,3350.75,3410.89,HR
6,4,3738.43,3486.11,HR
6,4,1038.5,1210.42,HR
6,4,1074.0,1204.55,HR
6,4,831.5,890.88,HR
6,4,1071.75,1135.69,HR
6,4,939.0,976.19,HR
6,4,1701.0,1583.0,HR
6,9,3317.56,2116.89,HR
6,9,879.6,992.67,HR
6,9,927.25,983.1,HR
6,9,1190.5,1315.59,HR
6,9,2498.33,2705.84,HR
6,9,2449.17,2651.82,HR
6,9,1127.5,1363.27,HR
6,9,3545.0,3862.29,HR
6,7,2965.33,2827.53,HR
6,7,1149.4,1147.81,HR
6,7,2073.75,2393.44,HR
6,7,790.33,854.17,HR
6,7,1267.0,1437.79,HR
6,7,1701.75,1230.48,HR
6,7,1685.67,1480.32,HR
6,7,585.2,572.06,HR
6,8,2013.6,2588.26,HR
6,8,1284.33,1481.59,HR
6,8,2107.2,2364.1,HR
6,8,825.11,985.8,HR
6,8,1507.43,2001.23,HR
6,8,1733.0,1885.05,HR
6,8,953.5,1096.03,HR
6,8,2161.75,2782.85,HR
6,9,3016.4,3463.63,HR
6,9,898.83,978.65,HR
6,9,1150.17,1221.78,HR
6,9,1322.0,1421.67,HR
6,9,2379.86,2444.19,HR
6,9,2391.0,2359.42,HR
6,9,1004.75,1149.53,HR
6,9,1117.5,1244.23,HR
6,7,2987.0,3162.15,HR
6,7,1981.2,2108.67,HR
6,7,1592.2,1656.91,HR
6,7,1974.6,1719.65,HR
6,7,1487.5,1601.91,HR
6,7,1248.75,1372.76,HR
6,7,3606.0,3992.3,HR
6,7,1981.4,1863.69,HR
6,8,1921.5,2235.63,HR
6,8,1490.57,1680.46,HR
6,8,1367.4,1635.95,HR
6,8,1177.83,1417.4,HR
6,8,2032.75,2917.61,HR
6,8,1666.25,1990.45,HR
6,8,1739.4,2214.91,HR
6,8,1796.29,2200.96,HR
6,8,1553.83,1890.56,HR
6,8,1529.33,1735.18,HR
6,8,1538.8,1951.68,HR
6,8,936.83,1079.87,HR
6,8,1605.63,1887.14,HR
6,8,1195.38,1506.16,HR
6,8,3066.75,3571.24,HR
6,8,1673.67,2140.86,HR
6,6,9784.0,2163.5,HR
6,6,915.0,927.33,HR
6,6,1565.6,1248.83,HR
6,6,637.0,698.04,HR
6,6,4179.0,4284.43,HR
6,6,760.25,839.39,HR
6,6,726.43,793.36,HR
6,6,885.8,824.7,HR
6,9,2018.63,2306.26,HR
6,9,2802.33,2976.81,HR
6,9,1173.09,1219.4,HR
6,9,1870.0,1940.53,HR
6,9,2392.67,2573.73,HR
6,9,628.43,718.71,HR
6,9,853.0,977.3,HR
6,9,2381.25,2516.06,HR
6,6,2764.5,2935.56,HR
6,6,1193.67,1058.87,HR
6,6,1190.8,1158.29,HR
6,6,2542.75,2399.19,HR
6,6,1749.0,1647.86,HR
6,6,2976.33,2301.17,HR
6,6,2756.5,2738.55,HR
6,6,1749.6,1660.38,HR
6,5,2283.5,2461.68,HR
6,5,1190.5,1128.26,HR
6,5,2532.0,2765.74,HR
6,5,1615.0,1691.58,HR
6,5,1852.33,1529.91,HR
6,5,2144.2,2232.06,HR
6,5,1298.33,1270.25,HR
6,5,1001.71,1101.48,HR
6,3,2214.8,1954.72,HR
6,3,1122.0,1401.74,HR
6,3,1960.25,2272.2,HR
6,3,867.0,980.17,HR
6,3,1179.56,1634.29,HR
6,3,858.0,945.51,HR
6,3,1204.5,1346.38,HR
6,3,1251.29,1744.98,HR
6,3,1314.22,1440.39,HR
6,3,1450.0,1613.56,HR
6,3,1422.6,1608.02,HR
6,3,1267.8,1415.62,HR
6,3,2924.0,2504.95,HR
6,3,1475.4,1537.48,HR
6,3,2465.0,2656.1,HR
6,3,1284.0,1452.6,HR
6,5,1705.44,1883.43,HR
6,5,1372.67,1567.69,HR
6,5,1026.42,1192.79,HR
6,5,1558.33,1812.51,HR
6,5,1394.86,1723.98,HR
6,5,1585.13,1938.22,HR
6,5,1620.0,1817.77,HR
6,5,1285.0,1458.6,HR
6,2,1345.8,1511.25,HR
6,2,867.0,1007.58,HR
6,2,1007.33,1096.92,HR
6,2,1394.0,1447.7,HR
6,2,2403.0,2518.48,HR
6,2,1485.8,2336.13,HR
6,2,4516.75,2120.45,HR
6,2,1414.8,1392.64,HR
6,4,3112.25,2628.38,HR
6,4,1758.4,1713.88,HR
6,4,1291.0,1381.36,HR
6,4,2000.0,2088.41,HR
6,4,3083.57,2086.51,HR
6,4,1095.38,1177.81,HR
6,4,2065.0,1627.9,HR
6,4,1705.83,1795.13,HR
6,4,4211.0,3043.26,HR
6,4,1500.33,1704.77,HR
6,4,1440.0,1611.88,HR
6,4,1303.0,1444.45,HR
6,4,1956.0,2148.57,HR
6,4,1272.0,1380.22,HR
6,4,1818.5,1991.06,HR
6,4,1852.5,2233.97,HR
6,2,1856.83,1968.13,HR
6,2,2135.43,1680.09,HR
6,2,2211.4,2564.82,HR
6,2,2010.0,1882.47,HR
6,2,2050.5,1442.95,HR
6,2,945.5,1355.48,HR
6,2,2303.75,2678.0,HR
6,2,1770.75,1795.89,HR
6,6,1476.8,1958.31,HR
6,6,1295.5,1552.86,HR
6,6,1403.6,1565.71,HR
6,6,2092.29,2816.69,HR
6,6,2217.33,2272.01,HR
6,6,2452.67,2675.32,HR
6,6,2691.25,3397.41,HR
6,6,1394.0,1553.21,HR
6,5,4125.89,2017.37,HR
6,5,1067.33,1244.46,HR
6,5,1186.0,1408.88,HR
6,5,2839.75,1741.05,HR
6,5,1278.2,1437.32,HR
6,5,2787.33,1680.82,HR
6,5,2998.71,2320.3,HR
6,5,1688.0,1944.61,HR
6,3,943.0,1016.66,HR
6,3,818.4,942.51,HR
6,3,898.0,984.99,HR
6,3,792.0,838.55,HR
6,3,1172.43,1250.63,HR
6,3,616.25,673.58,HR
6,3,1046.67,1118.17,HR
6,3,653.5,729.12,HR
6,3,2123.67,2622.8,HR
6,3,1128.4,1314.56,HR
6,3,3670.5,3900.36,HR
6,3,1706.0,1992.75,HR
6,3,1000.33,1156.63,HR
6,3,948.8,1655.46,HR
6,3,1049.5,1120.08,HR
6,3,1322.86,1444.68,HR
6,5,1507.67,1931.55,HR
6,5,1033.29,1137.79,HR
6,5,1455.4,1261.0,HR
6,5,1023.6,1121.97,HR
6,5,3752.17,4449.08,HR
6,5,1377.6,1250.93,HR
6,5,1365.6,1269.01,HR
6,5,1798.67,2127.43,HR
6,2,4680.27,3275.32,HR
6,2,1376.7,1403.36,HR
6,2,1612.2,1795.87,HR
6,2,2224.67,1934.95,HR
6,2,2063.75,1997.34,HR
6,2,1621.13,1357.04,HR
6,2,1327.5,1404.83,HR
6,2,2585.75,3753.01,HR
6,4,3020.25,2792.65,HR
6,4,2064.0,3036.29,HR
6,4,1217.83,1275.25,HR
6,4,2272.0,1816.86,HR
6,4,3705.75,3122.36,HR
6,4,1469.75,1717.87,HR
6,4,1951.0,2005.59,HR
6,4,1787.25,1804.03,HR
6,4,4664.78,3566.44,HR
6,4,4386.8,13265.43,HR
6,4,1224.67,1222.09,HR
6,4,1946.0,2269.66,HR
6,4,953.83,987.17,HR
6,4,1206.67,1298.92,HR
6,4,1549.0,3082.56,HR
6,4,5357.0,4389.77,HR
6,2,1759.75,2365.08,HR
6,2,939.83,1148.55,HR
6,2,1307.5,1880.29,HR
6,2,885.29,895.6,HR
6,2,673.56,783.27,HR
6,2,1115.83,1206.54,HR
6,2,823.8,900.46,HR
6,2,773.4,878.11,HR
6,6,2824.83,2753.74,HR
6,6,3255.83,2121.5,HR
6,6,2395.5,2480.02,HR
6,6,994.5,1115.94,HR
6,6,3778.75,3710.94,HR
6,6,2206.0,2429.8,HR
6,6,2309.0,3145.51,HR
6,6,1824.88,2087.53,HR
6,1,1381.5,1761.64,HR
6,1,2410.0,2493.29,HR
6,1,1917.75,2014.33,HR
6,1,3627.0,3705.08,HR
6,1,1915.33,1863.75,HR
6,1,1441.6,1536.94,HR
6,1,2180.25,2248.06,HR
6,1,2942.33,3086.17,HR
6,15,1552.0,1516.7,HR
6,15,5320.33,3696.04,HR
6,15,1921.25,2097.04,HR
6,15,1648.67,1403.03,HR
6,15,2245.86,1813.98,HR
6,15,1142.5,1227.42,HR
6,15,1748.5,1704.17,HR
6,15,1806.75,1735.76,HR
6,13,2035.2,3061.24,HR
6,13,1655.29,1799.02,HR
6,13,1606.67,1649.38,HR
6,13,1745.2,1829.54,HR
6,13,1686.4,1824.62,HR
6,13,1776.0,1455.83,HR
6,13,2322.86,2354.42,HR
6,13,1711.33,1999.21,HR
6,13,2761.17,2723.15,HR
6,13,1140.4,1063.0,HR
6,13,1658.33,1789.16,HR
6,13,2664.8,2552.47,HR
6,13,2798.1,2271.34,HR
6,13,1772.4,1897.88,HR
6,13,1001.0,1238.1,HR
6,13,1552.0,1629.34,HR
6,14,1950.0,2091.53,HR
6,14,775.0,783.6,HR
6,14,3864.8,2220.38,HR
6,14,1861.78,2563.86,HR
6,14,2606.75,2307.83,HR
6,14,1634.0,1399.34,HR
6,14,2105.0,1833.58,HR
6,14,2642.4,2538.68,HR
6,12,2293.0,2525.0,HR
6,12,850.8,1044.61,HR
6,12,1603.4,2249.59,HR
6,12,1221.86,1316.38,HR
6,12,2614.8,2231.64,HR
6,12,1044.67,1070.42,HR
6,12,2767.33,2875.23,HR
6,12,2738.8,2554.85,HR
6,14,3380.6,3173.76,HR
6,14,2406.25,1889.45,HR
6,14,609.6,811.46,HR
6,14,1960.5,1386.6,HR
6,14,3729.38,3096.83,HR
6,14,1698.17,1634.9,HR
6,14,2310.75,1776.64,HR
6,14,3853.8,3905.22,HR
6,13,3038.5,2946.79,HR
6,13,1388.8,1456.84,HR
6,13,2244.86,1757.67,HR
6,13,3692.4,2993.32,HR
6,13,2851.18,2458.04,HR
6,13,2179.5,2374.29,HR
6,13,1714.0,1792.94,HR
6,13,2323.4,2125.95,HR
6,12,1092.3,969.13,HR
6,12,862.82,985.39,HR
6,12,1484.67,1440.05,HR
6,12,1641.8,1388.59,HR
6,12,3210.5,3287.9,HR
6,12,2483.5,1757.54,HR
6,12,1494.0,1441.84,HR
6,12,1003.0,1074.37,HR
6,15,4220.25,2622.34,HR
6,15,3145.0,2965.58,HR
6,15,2447.0,2351.45,HR
6,15,2381.14,2164.82,HR
6,15,14091.0,19696.84,HR
6,15,2066.0,2188.15,HR
6,15,2150.75,1724.52,HR
6,15,2302.2,1934.65,HR
6,12,2307.75,2643.3,HR
6,12,1532.0,1576.38,HR
6,12,3033.5,3645.62,HR
6,12,1741.0,1852.37,HR
6,12,6820.4,3380.62,HR
6,12,1364.5,1425.12,HR
6,12,3504.4,2273.21,HR
6,12,1607.25,1546.75,HR
6,11,4214.8,8819.13,HR
6,11,758.92,824.5,HR
6,11,2457.0,2579.47,HR
6,11,1019.14,1073.64,HR
6,11,924.6,1125.18,HR
6,11,692.83,817.22,HR
6,11,1103.83,1180.36,HR
6,11,735.2,829.56,HR
6,9,1633.0,1484.32,HR
6,9,1003.4,1120.33,HR
6,9,1145.0,1162.6,HR
6,9,1036.8,1045.98,HR
6,9,2069.0,2235.99,HR
6,9,1342.17,1371.46,HR
6,9,2226.5,2452.39,HR
6,9,1822.75,2014.6,HR
6,9,5544.4,5486.36,HR
6,9,1319.75,1529.65,HR
6,9,3302.4,3307.73,HR
6,9,3643.5,4355.74,HR
6,9,1287.8,1499.79,HR
6,9,2385.2,2306.12,HR
6,9,1359.86,1493.4,HR
6,9,1689.67,2230.95,HR
6,11,919.0,927.65,HR
6,11,1451.5,1676.4,HR
6,11,912.0,1013.78,HR
6,11,1199.89,1275.2,HR
6,11,1773.5,1995.42,HR
6,11,1147.13,1188.22,HR
6,11,1665.25,1734.33,HR
6,11,986.67,1064.7,HR
6,9,1954.29,2156.82,HR
6,9,1053.67,1271.89,HR
6,9,1129.0,1324.8,HR
6,9,956.5,1032.81,HR
6,9,1387.75,1688.59,HR
6,9,1959.5,2493.47,HR
6,9,1186.71,1384.5,HR
6,9,3365.75,3346.09,HR
6,10,1220.2,1331.88,HR
6,10,805.4,884.4,HR
6,10,592.14,664.47,HR
6,10,865.67,829.27,HR
6,10,1541.33,1718.46,HR
6,10,1209.0,1345.99,HR
6,10,935.0,1084.14,HR
6,10,1094.25,1184.16,HR
6,10,2026.56,2340.04,HR
6,10,2076.67,1840.71,HR
6,10,1839.0,2091.81,HR
6,10,1098.83,1169.18,HR
6,10,1056.83,1074.64,HR
6,10,4415.0,5009.84,HR
6,10,631.25,722.28,HR
6,10,3243.6,3748.92,HR
6,8,2271.25,2549.09,HR
6,8,1138.83,1121.34,HR
6,8,1834.2,1911.95,HR
6,8,1497.0,1782.62,HR
6,8,2442.86,1969.18,HR
6,8,1348.0,1546.53,HR
6,8,1193.2,1523.2,HR
6,8,1593.5,1737.34,HR
6,11,1517.78,1504.11,HR
6,11,1123.0,1168.51,HR
6,11,1216.0,1306.41,HR
6,11,1407.33,1609.3,HR
6,11,1491.17,1539.2,HR
6,11,1178.75,1210.74,HR
6,11,1846.25,2342.86,HR
6,11,844.67,853.48,HR
6,8,1419.79,1404.23,HR
6,8,1566.0,1694.46,HR
6,8,1767.0,1860.84,HR
6,8,1361.0,1448.33,HR
6,8,1297.4,1525.07,HR
6,8,1411.0,1586.86,HR
6,8,1624.8,1527.43,HR
6,8,2513.0,2715.74,HR
6,7,2338.8,1565.05,HR
6,7,1305.6,1154.42,HR
6,7,1205.86,1015.09,HR
6,7,1489.17,873.37,HR
6,7,1791.25,1564.24,HR
6,7,2719.8,2406.7,HR
6,7,2392.5,2127.57,HR
6,7,2226.0,1600.35,HR
6,5,2400.2,2461.58,HR
6,5,1639.8,1821.58,HR
6,5,1319.83,1426.32,HR
6,5,2123.33,2132.9,HR
6,5,1505.14,1665.89,HR
6,5,1296.8,1437.5,HR
6,5,956.4,1175.94,HR
6,5,1783.67,1897.86,HR
6,6,5228.75,4681.56,HR
6,6,1458.6,1512.65,HR
6,6,741.78,796.8,HR
6,6,1061.43,983.11,HR
6,6,1945.29,2540.16,HR
6,6,1302.83,710.03,HR
6,6,1205.67,1240.0,HR
6,6,996.17,968.92,HR
6,7,1437.86,1500.36,HR
6,7,1225.0,1005.33,HR
6,7,2174.4,2340.4,HR
6,7,881.17,639.9,HR
6,7,1899.75,1513.11,HR
6,7,2725.0,2866.1,HR
6,7,1901.14,1399.75,HR
6,7,5587.0,5319.9,HR
6,5,1581.5,1753.59,HR
6,5,1285.75,1479.74,HR
6,5,988.11,1157.65,HR
6,5,1299.33,1489.12,HR
6,5,1601.75,1795.91,HR
6,5,940.5,1090.27,HR
6,5,1213.0,1395.34,HR
6,5,916.75,1070.35,HR
6,6,3078.8,3350.64,HR
6,6,1025.0,1257.6,HR
6,6,1802.5,2017.36,HR
6,6,2356.25,2648.96,HR
6,6,4766.0,5659.77,HR
6,6,2460.83,2913.57,HR
6,6,1147.25,1379.03,HR
6,6,2001.89,2550.23,HR
6,6,909.86,813.28,HR
6,6,2072.75,1643.78,HR
6,6,4609.25,3350.62,HR
6,6,1829.2,1519.2,HR
6,6,5332.83,3989.57,HR
6,6,1807.33,1860.53,HR
6,6,1470.6,1377.31,HR
6,6,1566.6,1277.48,HR
6,4,1190.0,1376.51,HR
6,4,2326.0,2626.0,HR
6,4,1084.75,1271.74,HR
6,4,1256.8,1522.85,HR
6,4,1197.73,1673.69,HR
6,4,982.0,1166.91,HR
6,4,1624.5,1930.66,HR
6,4,1495.5,1706.63,HR
6,8,1857.0,1737.81,HR
6,8,1379.0,1325.71,HR
6,8,1246.71,1327.44,HR
6,8,1243.6,865.02,HR
6,8,2862.4,2529.99,HR
6,8,2265.67,2359.05,HR
6,8,2231.25,2016.42,HR
6,8,1035.0,1115.48,HR
6,4,2420.75,3898.18,HR
6,4,1097.0,1187.21,HR
6,4,1535.25,1691.17,HR
6,4,4315.8,3360.05,HR
6,4,4564.0,4366.74,HR
6,4,1718.75,1660.53,HR
6,4,1872.33,2227.81,HR
6,4,1399.75,1570.85,HR
6,3,1757.67,1323.62,HR
6,3,1297.33,1483.98,HR
6,3,1704.0,1703.45,HR
6,3,851.5,916.77,HR
6,3,987.0,982.23,HR
6,3,1238.0,1212.43,HR
6,3,1237.5,1287.36,HR
6,3,1913.6,1843.46,HR
6,2,4429.5,4726.21,HR
6,2,3671.0,1376.42,HR
